Power,TEG_data
0.0006930626185648359,0.00017992803848049062
0.0006929723186272959,0.00018560583808871665
0.0006929380059568829,0.0001889023636815096
0.0006929949228077,0.00019272536142057192
0.000692827396798595,0.0001939645958571748
0.000692947058868524,0.00019469355729047043
0.0006928942730127839,0.00020357068763371674
0.00069284058029286,0.00020470462764106572
0.0006929651933290119,0.00020502051092882725
0.000692919101932935,0.00021337116912580433
0.0006930612518840519,0.00021606022685751762
0.0006929263541501,0.00022091187017467503
0.0006929299352449649,0.00022173802646574355
0.0006929402302846621,0.00022493735720076387
0.000692931207715458,0.00023010488380568276
0.0006929474568252,0.0002307204512382437
0.0006930350392494202,0.0002329883312529416
0.0006929931124141,0.00023319892011144924
0.0006929840887335,0.0002397028760107438
0.0006930287632331989,0.00024124989416362698
0.0006929931124141,0.00024156577745138857
0.000692962835639472,0.00024238383417097601
0.00069300265454196,0.00024600434262301164
0.000692876657062917,0.00024641742076854584
0.0006928969417512241,0.0002473407719173872
0.0006929412257389371,0.00024960865193208515
0.0006929786858401,0.00025415251153296204
0.000692888856452136,0.00025601541297360687
0.0006928892860537679,0.0002561126078313796
0.0006929533838498551,0.0002569468636939293
0.0006929443608040649,0.0002579755092720243
0.000692980867270872,0.0002579755092720244
0.0006930748195105539,0.00025910944927937335
0.0006930572154811999,0.00026097235072001807
0.000693126245825024,0.0002609723507200182
0.0006930694163317999,0.0002613854288655524
0.000693104117641768,0.0002624140744436475
0.000692977688989725,0.0002689261299144229
0.000693095565441488,0.0002710887154998671
0.000693114980372141,0.0002725385387949776
0.0006929921615397019,0.00027408555694786085
0.000692969141616158,0.0002741827518056336
0.00069292674409176,0.00027449863509339516
0.0006930315233582869,0.00028120508027971633
0.0006929714584094001,0.00028276019800408054
0.0006928635195774,0.00028420192172771
0.000692858195607528,0.000284712194731017
0.000692942979631248,0.0002848174891602707
0.0006929957821994139,0.0002857489398805931
0.0006930273967429001,0.0002891507599026401
0.00069307524933365,0.00029080307248477715
0.0006929272159561179,0.0002937027190749981
0.0006930698321058159,0.00029731512795555276
0.0006930039323446,0.0002978254009588597
0.000693034180365666,0.00029968020282802345
0.000693069322974644,0.00030526080757847665
0.000693002946971427,0.00030608696386954517
0.000692972748069173,0.0003063947475858256
0.0006927935481032321,0.0003122831360525592
0.0006928115910188481,0.000316413917507902
0.000692886109011396,0.0003165111123656747
0.000692914114878552,0.00031950795381366825
0.000693058581685398,0.00031971854267217605
0.000692922199288212,0.0003229178734071963
0.000692948396191896,0.00032312036269422295
0.00069292124501712,0.0003302479855975593
0.000692928554326128,0.0003317950037504425
0.000692918150298255,0.000338914527082298
0.0006930517982533659,0.00034294811367986786
0.00069308246287463,0.0003432558973961484
0.000692979960975203,0.00034686830627670285
0.0006929123187866399,0.00035130687144832606
0.0006929185789469641,0.0003538906347507854
0.0006929614537360889,0.0003539878296085582
0.000692919572115456,0.0003585316892094351
0.0006928973703361891,0.00036028929622082615
0.0006928563074328001,0.0003626624706647779
0.0006928843129827301,0.000367101035836401
0.0006929687121107859,0.0003674088195526814
0.0006928829316513,0.0003708187391462094
0.0006930152855331309,0.0003723657572990926
0.000693039167484552,0.00037567848203484786
0.000692914972747674,0.0003762940494674087
0.00069294796719384,0.00037835944019508014
0.00069302429554587,0.00037949338020242906
0.00069287254182888,0.00038269271093744944
0.000692870394456915,0.00038682349239279213
0.000692973699102433,0.00038743905982535295
0.0006930377870726609,0.00038878358869120957
0.000693039597498133,0.00039405640972538236
0.000692957462420685,0.0003957006227360383
0.0006930193231747579,0.0003994183260458468
0.0006930201834559,0.0003999366986206348
0.0006931606085094999,0.00040075475534022235
0.000693149698142176,0.00040209928420607897
0.000693104117641768,0.00040209928420607897
0.0006930097790459341,0.00040613287080364883
0.000692873909240958,0.0004092269071094154
0.000692950206426264,0.0004131470997062504
0.000692985377726202,0.00041511529557614903
0.000692960118412144,0.00041583615743796365
0.0006931239619515619,0.0004182093318819154
0.0006930147664188,0.00042440550406492954
0.000692962865218967,0.0004270864622251617
0.000693069322974644,0.000427499540370696
0.0006930833645592651,0.0004311119492512506
0.000692987665766775,0.0004325617725463611
0.0006930744253774951,0.00043379290741148277
0.0006930715473325279,0.0004356558088521276
0.0006929718585263999,0.0004361741814269156
0.000692950235117224,0.00043792368886682556
0.0006930797576620401,0.00043813427772533325
0.0006929812558025,0.00043906572844565556
0.00069286170947052,0.0004401996684530045
0.0006928843129827301,0.0004414389028896074
0.0006928029967492611,0.0004445329391953738
0.00069284728518132,0.0004456668792027227
0.00069283559393742,0.00044794285878890176
0.0006929217991097519,0.00045155526766945634
0.000692947488755115,0.00045702247841917457
0.0006928965127215449,0.0004576461454232166
0.000692848652148684,0.0004583670072850313
0.000692831528649844,0.000459095968718327
0.0006928743377943,0.0004634292394606963
0.000692941612219668,0.00046435259060953753
0.000693001309601193,0.0004671388431990238
0.000692899689573432,0.0004677625102030657
0.000692985377726202,0.00047003039021776356
0.0006930048819486,0.0004712696246543664
0.0006929560822313999,0.0004740639768153334
0.00069284776276122,0.00047777358055366083
0.0006928942730127839,0.00047818665869919514
0.0006929596887479099,0.00048283581272932593
0.0006928947431643259,0.0004899553360611812
0.0006928093535652549,0.0004907895919237309
0.000692895173971968,0.0004923366100766141
0.000693000755524196,0.0004934705500839631
0.0006929867588365379,0.0004964673915319568
0.0006930472403540002,0.0004996667222669772
0.0006930364204235,0.0005000798004125114
0.000692994492444772,0.0005057576000207373
0.000693044584712386,0.0005063731674532983
0.0006931203979810602,0.0005067943451703135
0.000692979531660316,0.0005088597358979848
0.0006929777354736619,0.0005092647144720381
0.0006929596887479099,0.0005107064381956676
0.0006928215532721981,0.0005108117326249212
0.000693094271781968,0.000511532594486736
0.000693022499201101,0.0005157686703713326
0.0006930892609909409,0.0005159792592298401
0.000693036849611148,0.0005167973159494277
0.0006930779471410801,0.0005205150192592362
0.0006931678229389,0.0005208309025469977
0.0006931375858878101,0.0005235118607072298
0.000693128042232912,0.0005239249388527641
0.0006930138147819638,0.0005253747621478747
0.0006930887819774501,0.0005262009184389431
0.0006930508469975,0.0005266058970129964
0.0006929768754465,0.0005269217803007578
0.0006930093493817001,0.0005305341891813125
0.000692929026285974,0.0005317734236179152
0.000692910078887145,0.0005338388143455866
0.0006929754953207101,0.0005381720850879558
0.0006930472403540002,0.0005389010465212516
0.0006930273967429001,0.0005427159446888327
0.000693031811215914,0.0005436392958376741
0.000693216076304556,0.0005474622935767364
0.00069326350450137,0.0005508722131702643
0.000693055834751585,0.0005518036638905866
0.0006929777354736619,0.0005557238564874217
0.000693073882430509,0.0005567606016369979
0.000693064858591047,0.0005632564579648114
0.000693048191482876,0.0005632645575362924
0.0006929840887335,0.0005634670468233191
0.00069301653102768,0.0005691448464315449
0.0006931827333933299,0.0005703921804396288
0.0006930941550069001,0.0005726600604543269
0.0006930106370402601,0.0005763777637641353
0.0006930502830018181,0.000577608898629257
0.0006930721131243359,0.0005818449745138535
0.000693105928099112,0.0005825658363756681
0.000693074725772926,0.0005882436359838941
0.000693243656351565,0.0005891750867042164
0.000693114980372141,0.0005914510662903955
0.0006929921615397019,0.000594545102596162
0.0006930382166734,0.000596821082182341
0.0006930788561041399,0.0005986677844800237
0.0006930079828276571,0.0005991942566262927
0.000693026873150304,0.000604143094801223
0.0006930607277829979,0.0006049692510922914
0.000693113141640092,0.0006082738762565657
0.0006930607277829979,0.0006084763655435923
0.000692966441965752,0.0006087922488313538
0.0006931624191898199,0.0006102339725549832
0.000693190340779884,0.0006102339725549832
0.000693096904100788,0.0006112626181330783
0.000693181785944844,0.0006115785014208398
0.000693030143486228,0.0006116837958500936
0.0006932381989903999,0.0006117809907078665
0.00069319669480244,0.0006119915795663742
0.000693147855283779,0.0006122021684248817
0.00069328155599043,0.0006122993632826545
0.0006930761076457001,0.000613125519573723
0.000693026966951676,0.0006131255195737231
0.000693039167484552,0.0006131255195737231
0.000692997578386068,0.0006132227144314958
0.000693086083789318,0.0006132227144314958
0.0006931222085657641,0.0006132227144314958
0.000693082503009013,0.0006132227144314958
0.0006930382571269101,0.0006132227144314958
0.000693085654156956,0.0006132227144314958
0.0006930377870726609,0.0006132227144314958
0.00069303276685302,0.0006132227144314958
0.000693138447247328,0.0006132227144314958
0.000693035468024226,0.0006132227144314958
0.0006930097790459341,0.0006132227144314958
0.0006930721131243359,0.0006132227144314958
0.0006930815246828,0.0006132227144314958
0.0006929173058094,0.0006132227144314958
0.000692998007383231,0.0006132227144314958
0.000692891954061642,0.0006132227144314958
0.000692984948506682,0.0006132227144314958
0.0006930115422579359,0.0006131255195737231
0.000693174101812468,0.000613125519573723
0.000693015195987667,0.0006122993632826545
0.0006929953067184479,0.0006122021684248817
0.00069319308758774,0.0006119915795663742
0.0006930905783537151,0.0006116837958500936
0.000692990317980576,0.0006115785014208398
0.000693106386323648,0.0006112626181330783
0.0006932052403245479,0.0006104445614134908
0.000693090119683961,0.0006102339725549832
0.000692911889153385,0.0006094078162639146
0.0006929560822313999,0.000609205326976888
0.0006928960832471519,0.000608071386969539
0.000692951573583615,0.0006076583088240047
0.000693042774255042,0.00060693744696219
0.0006930107296982239,0.0006069293473907091
0.000693035990791138,0.0006065243688166558
0.0006928937500586851,0.0006062084855288944
0.0006930973759943199,0.0006062084855288944
0.000693125343475238,0.0006062084855288944
0.0006930192316283299,0.0006062084855288944
0.0006929939718695579,0.0006062084855288944
0.0006929858991271,0.0006062084855288944
0.0006929524757148898,0.0006062084855288944
0.000692889253077228,0.0006062084855288944
0.0006931456990192559,0.0006062084855288944
0.000693054024326113,0.0006062084855288944
0.000692900071104408,0.0006062084855288944
0.00069284728518132,0.0006062084855288944
0.000692957462420685,0.0006062084855288944
0.000693032384084143,0.0006062084855288944
0.000693005220289261,0.0006062084855288944
0.0006928779438666001,0.0006062084855288944
0.000692917735347288,0.0006062084855288944
0.000692914972747674,0.0006062084855288944
0.00069298546860531,0.0006062084855288944
0.0006927963419670931,0.0006062084855288944
0.000692923178695461,0.0006062084855288944
0.0006928337979087541,0.0006062084855288944
0.000692922229441057,0.0006065243688166558
0.000693026536715738,0.0006067268581036824
0.000692861280694821,0.0006069293473907091
0.000692973699102433,0.00060693744696219
0.000692834608435745,0.0006070346418199627
0.0006927556664645681,0.0006073505251077243
0.000692937605015481,0.000608071386969539
0.0006930594414585801,0.0006082738762565657
0.0006929173058094,0.0006094078162639146
0.0006929813419901719,0.0006107523451297713
0.0006929366693960699,0.0006128177358574426
0.000692964119202669,0.0006130202251444692
0.000692921341673568,0.0006143647540103258
0.00069290871246036,0.0006146725377266063
0.00069288791918202,0.0006176693791746
0.000692870394456915,0.000618187751749388
0.000692876241381384,0.0006183902410364147
0.0006929831523200279,0.0006198400643315252
0.000692904197175982,0.0006199453587607789
0.000693021549819209,0.0006202450429055784
0.0006929714584094001,0.0006206662206225938
0.000692901485665344,0.0006207715150518475
0.000693078426344539,0.0006207715150518475
0.0006930310033864,0.000621071199196647
0.0006929957821994139,0.0006213870824844085
0.000692892859086288,0.0006213870824844085
0.000692945692600084,0.0006213870824844085
0.000692836930592828,0.0006213870824844085
0.0006929885550231919,0.0006213870824844085
0.000692873018965852,0.0006213870824844085
0.000692967809408955,0.0006213870824844085
0.0006929510630244901,0.0006213870824844085
0.0006930869714564901,0.0006213870824844085
0.0006930887819774501,0.0006213870824844085
0.0006929696196751949,0.0006213870824844085
0.0006931203979810602,0.0006213870824844085
0.0006930346100299,0.0006213870824844085
0.000693031432669415,0.0006213870824844085
0.00069317856797288,0.0006213870824844085
0.0006929538127525439,0.0006213870824844085
0.000692966441965752,0.0006213870824844085
0.0006929723186272959,0.0006213870824844085
0.000692918622988042,0.0006213870824844085
0.000692825071401026,0.0006213870824844085
0.0006928965127215449,0.0006213870824844085
0.0006928987804249829,0.000621071199196647
0.0006929772609445919,0.0006207715150518475
0.000692950235117224,0.0006207715150518475
0.000692855019486207,0.0006202450429055784
0.0006928233632835901,0.0006198400643315252
0.000692943836483952,0.0006195322806152447
0.00069289959444186,0.0006189086136112029
0.0006929375772130559,0.0006135385977192573
0.000693055874728624,0.0006128177358574427
0.000692963724865159,0.0006128177358574426
0.000692935337758275,0.0006107523451297712
0.000693120828311472,0.000608071386969539
0.000693002519371008,0.0006072371311069894
0.0006929520025181759,0.0006047586622337838
0.000692910078887145,0.000602385487789832
0.000693036926537041,0.0006008465692084299
0.000692997957757218,0.0005998098240588536
0.000693054024326113,0.000599599235200346
0.0006930639060329111,0.0005981575114767165
0.000693122638864304,0.0005979469226182089
0.0006930671264494051,0.0005971288658986215
0.000692967809408955,0.0005937189463050933
0.0006928838837306939,0.0005935083574465856
0.0006929560822313999,0.0005928927900140249
0.000692918150298255,0.0005918560448644487
0.000693039502807333,0.0005910298885733801
0.0006930093493817001,0.0005908273992863536
0.000692909093197664,0.0005904143211408193
0.0006930219797058,0.0005904143211408193
0.0006929934964840799,0.0005897987537082583
0.0006930607277829979,0.0005892803811334705
0.000693045396288585,0.0005892803811334705
0.000692982722624171,0.0005889644978457089
0.00069293894414805,0.0005888673029879361
0.000692877607236465,0.0005887620085586822
0.000693035468024226,0.0005887620085586821
0.000693085654156956,0.0005883489304131478
0.000692976832454745,0.0005881464411261213
0.000692976013640482,0.0005876280685513332
0.000692906378604822,0.0005876280685513332
0.000692992590632232,0.0005876280685513332
0.0006928590554457421,0.0005874255792643066
0.0006928364528229601,0.0005871096959765451
0.000692871684214236,0.0005866966178310109
0.000693104159299496,0.0005866966178310109
0.000692997530506146,0.0005865994229732382
0.0006929894618903099,0.0005863888341147305
0.000692928554326128,0.0005861863448277039
0.0006930351301922719,0.0005858704615399423
0.000693036800684352,0.0005857732666821696
0.000692992251179786,0.000585562677823662
0.000693094664169695,0.000585457383394408
0.000693093297330298,0.0005853520889651543
0.0006929867588365379,0.0005851495996781277
0.0006929700925224281,0.0005848337163903662
0.000693098285148127,0.0005841128545285513
0.0006930039323446,0.0005840156596707787
0.0006930905783537151,0.0005840156596707787
0.0006931077244122579,0.0005839103652415247
0.0006929786858401,0.0005839103652415247
0.000693154255757342,0.0005839103652415247
0.000693042343860242,0.0005841128545285513
0.000693082033178524,0.0005841128545285513
0.000693179089345204,0.0005839103652415247
0.000693001613836246,0.0005832866982374829
0.0006930350392494202,0.0005832866982374829
0.00069298043884452,0.0005831895033797101
0.0006929754953207101,0.0005831895033797101
0.000692970951914142,0.0005830842089504563
0.000692952859053156,0.0005829789145212024
0.000693103728238518,0.000582671130804922
0.000693117221350752,0.0005822580526593877
0.0006931203979810602,0.000582152758230134
0.000692988984179217,0.0005820555633723612
0.000692922199288212,0.0005814318963683192
0.0006930666548725699,0.0005811241126520389
0.0006930567853406291,0.0005811241126520388
0.0006931519380406251,0.0005811160130805577
0.0006931163193180521,0.0005810188182227849
0.0006930589174531419,0.0005809135237935312
0.000692986329204176,0.0005808082293642773
0.000693036926537041,0.0005808082293642772
0.0006930811375986081,0.0005805004456479969
0.000692934399694098,0.0005804032507902242
0.0006928341809298,0.0005804032507902242
0.0006930006210321,0.000580403250790224
0.0006929533838498551,0.0005800954670739435
0.000692947488755115,0.0005800954670739435
0.000692984948506682,0.0005798848782154359
0.0006930047914190879,0.0005798848782154359
0.000692982722624171,0.0005798848782154359
0.0006930432042051279,0.0005798848782154359
0.000693103606699868,0.0005798848782154359
0.000693079327045776,0.0005798848782154359
0.000693078426344539,0.0005800954670739435
0.000692976354522188,0.000580403250790224
0.00069284728518132,0.0005804032507902242
0.000693008057720714,0.0005805004456479969
0.0006929195314391999,0.0005808082293642772
0.000692859484697778,0.0005808082293642773
0.000692858195607528,0.0005809135237935312
0.00069290595017847,0.0005810188182227849
0.0006929443608040649,0.0005810188182227849
0.0006929831523200279,0.0005811160130805577
0.0006928856797909829,0.0005811241126520389
0.00069306222551169,0.0005814318963683192
0.0006929862838315202,0.0005814318963683192
0.0006930192316283299,0.000581529091226092
0.000693026106035086,0.000582152758230134
0.0006929352559746,0.000582671130804922
0.0006930021360947,0.0005830842089504563
0.00069284728518132,0.0005831895033797101
0.0006928943119119701,0.0005831895033797101
0.000692926785275466,0.0005837078759544982
0.000692909141712396,0.0005841209541000324
0.000692996288726295,0.000584323443387059
0.0006928951315806,0.0005855626778236619
0.0006928143867877771,0.0005856598726814346
0.000692895653328045,0.0005856598726814346
0.00069299045486664,0.0005862835396854766
0.0006929095705197181,0.0005870044015472913
0.00069297149416651,0.0005874174796928256
0.0006930188923671161,0.0005880411466968675
0.000692946600099984,0.0005884542248424018
0.00069289204693827,0.0005888673029879361
0.0006929389844742,0.0005891750867042164
0.0006930355607140619,0.0005896934592790046
0.0006930206129294,0.0005899040481375122
0.000692956037270808,0.000590616810427846
0.0006930743402438551,0.0005907221048570998
0.000692989075312305,0.0005914429667189144
0.000693000755524196,0.0005919613392937026
0.000693022499201101,0.0005923744174392368
0.0006929533838498551,0.0005928927900140249
0.0006930120185953099,0.0005930952793010516
0.000692999388715924,0.000593403063017332
0.0006930444913871019,0.0005935164570180669
0.000692946600099984,0.0005943345137376544
0.0006929560822313999,0.000594537003024681
0.0006930237900994,0.000594545102596162
0.000692980912262443,0.000594545102596162
0.000692959229313192,0.0005946503970254159
0.000692994878546325,0.0005958896314620186
0.0006928905339748199,0.0005960921207490452
0.0006929750650529,0.0005989836677677852
0.0006930111597753001,0.0006006359803499223
0.0006928201851614449,0.0006017699203572712
0.000692966055516,0.0006018752147865249
0.0006929253769660319,0.0006018752147865249
0.0006929714584094001,0.0006018752147865249
0.000692916782918298,0.0006018752147865249
0.000692842774913535,0.0006018752147865249
0.000692919101932935,0.0006019805092157789
0.000692941561420416,0.0006019805092157789
0.000692869014586368,0.0006019805092157789
0.0006930531643621969,0.0006019805092157789
0.0006929723186272959,0.0006019805092157789
0.0006929682380576639,0.0006021829985028053
0.00069292313776548,0.0006022882929320593
0.0006929244234255061,0.0006022882929320593
0.00069293035041804,0.0006022882929320593
0.0006929117948793691,0.0006023935873613131
0.00069296106900069,0.0006026041762198207
0.000693054024326113,0.0006027013710775935
0.000693002519371008,0.0006027985659353663
0.0006930544952367701,0.0006033169385101544
0.0006929362393189939,0.0006043536836597306
0.00069280617531612,0.0006047586622337838
0.000692946171070305,0.0006049692510922914
0.000692998099151767,0.0006050745455215452
0.0006929926820192999,0.0006052770348085719
0.000692977305682438,0.0006056982125255872
0.00069290501062104,0.00060579540738336
0.00069295109520813,0.0006060059962418677
0.000692913206237043,0.0006061112906711215
0.0006930364466059501,0.0006067268581036823
0.0006929374794132001,0.0006070427413914439
0.0006930107296982239,0.0006079660925402852
0.00069289023667203,0.0006083791706858194
0.000692998959305919,0.0006084844651150734
0.000692980051472843,0.0006085897595443272
0.000692895653328045,0.0006085897595443272
0.0006931203979810602,0.0006085897595443272
0.00069302283814484,0.000609715599980195
0.000693064858591047,0.000609715599980195
0.000693045950694227,0.000610339266984237
0.0006929957821994139,0.000610339266984237
0.0006930964746589111,0.000610347366555718
0.0006929506349477339,0.0006105498558427446
0.000693120828311472,0.0006148750270136328
0.0006930468109121229,0.0006172563010290657
0.000692909141712396,0.0006172563010290658
0.000692959229313192,0.000619426986185991
0.000693018802567672,0.0006203503373348321
0.000692999388715924,0.0006264412150885924
0.0006929812558025,0.0006265546090893272
0.0006930305736586709,0.0006316087416935113
0.000692882026917896,0.000632329603555326
0.000692978164820172,0.0006326373872716064
0.000692984901515295,0.0006357395231488541
0.00069311320522542,0.0006371812468724834
0.000693012525979747,0.0006374890305887639
0.0006931158090116,0.000640178088320477
0.00069303421881936,0.000640178088320477
0.00069319669480244,0.0006414092231855989
0.000693122638864304,0.0006433774190554974
0.0006932511772207451,0.0006453456149253959
0.0006931948063685921,0.0006489499242344696
0.0006930572154811999,0.0006495735912385114
0.000692948396191896,0.0006508128256751143
0.00069285497477934,0.0006518495708246905
0.00069287571937971,0.0006533884894060926
0.0006930432042051279,0.0006561747419955787
0.000692995891992274,0.0006564906252833402
0.0006930598706781,0.000657211487145155
0.0006930634773216,0.0006593821723020801
0.000693060299452906,0.0006596899560183606
0.000692973654618312,0.0006643310104770104
0.000693031953943572,0.0006647440886225445
0.0006930941852509401,0.000666193911917655
0.00069300750798189,0.0006676356356412843
0.0006929931124141,0.000669498537081929
0.0006930400535031751,0.000671248044521839
0.000692980867270872,0.0006733134352495103
0.0006930454299604001,0.0006739371022535523
0.0006930201834559,0.0006752816311194089
0.0006929185789469641,0.0006765208655560119
0.000692979960975203,0.0006765208655560119
0.000692842774913535,0.0006767233548430383
0.000692855402793494,0.0006768286492722923
0.0006930346502296851,0.0006770392381307998
0.000692880277467909,0.0006779625892796411
0.000693038645829425,0.0006779625892796411
0.000692988125422453,0.0006783756674251754
0.000692964631731384,0.0006785781567122021
0.0006930003257011,0.0006785781567122021
0.00069298043884452,0.0006785781567122021
0.0006929398458355039,0.0006785781567122021
0.000692961499077766,0.0006786834511414558
0.0006930721131243359,0.0006795096074325244
0.000693035896354318,0.0006795096074325244
0.0006930639060329111,0.0006795096074325244
0.0006931547242872,0.0006795096074325244
0.0006930007232790959,0.0006795096074325244
0.000692994778427781,0.0006798254907202859
0.000693038645829425,0.0006798254907202859
0.0006930852468311101,0.0006799226855780587
0.000693049557528212,0.0006800279800073124
0.000692970596412648,0.0006800279800073124
0.000692874814899776,0.0006803357637235928
0.000692965644130848,0.0006803357637235928
0.000693057631033108,0.0006800279800073124
0.0006931827333933299,0.0006800279800073124
0.000692997578386068,0.0006805463525821005
0.000693036373242795,0.0006799226855780587
0.000693062188519383,0.0006799226855780587
0.000692940275849085,0.0006799226855780587
0.00069297503633121,0.0006799226855780587
0.0006928977984764401,0.0006799226855780587
0.000693036849611148,0.0006799226855780587
0.0006931529135751359,0.0006799226855780587
0.0006930310033864,0.0006799226855780587
0.00069291592511292,0.0006799226855780587
0.0006929740827269402,0.0006799226855780587
0.000692916782918298,0.0006798254907202859
0.0006929954267295429,0.0006798254907202859
0.0006930011849025779,0.0006798254907202859
0.000693016992205944,0.0006798254907202859
0.0006930056977156499,0.0006798254907202859
0.0006930499082334679,0.0006798254907202859
0.000693123532986022,0.0006798254907202859
0.000693130788469064,0.0006798254907202859
0.0006931194476762101,0.0006799226855780586
0.000693212855317136,0.0006799226855780586
0.0006930810958444989,0.0006799226855780586
0.000693100939804946,0.0006799226855780586
0.0006930639060329111,0.0006799226855780586
0.000693093338226851,0.0006799226855780586
0.000692980867270872,0.0006799226855780586
0.0006929654878216501,0.0006798254907202859
0.000693014192725002,0.0006796149018617782
0.000693102321328622,0.0006795096074325244
0.000693087450501725,0.0006794124125747516
0.0006930291929928001,0.0006794124125747516
0.000692983581571171,0.0006794043130032705
0.000693098285148127,0.0006794043130032705
0.0006930097320235679,0.0006794043130032705
0.0006931926077786639,0.0006794043130032705
0.0006930436337105,0.0006794043130032705
0.000693039597498133,0.0006789993344292173
0.000693039167484552,0.000678578156712202
0.000693057549215361,0.0006783756674251755
0.0006931248650943951,0.0006783756674251755
0.000693064858591047,0.0006783756674251755
0.0006930567853406291,0.0006783756674251755
0.0006930634773216,0.0006783756674251754
0.0006930914043881359,0.0006783756674251754
0.000693170494724758,0.0006770392381307998
0.0006932544787568401,0.0006766180604137845
0.000693032384084143,0.000675281631119409
0.0006931875924471519,0.0006749738474031284
0.0006931880211575701,0.0006738318078242985
0.000693065716394639,0.0006737265133950447
0.000693060299452906,0.0006723900841006691
0.000692990794477201,0.0006722766900999341
0.0006931284719916202,0.0006708430659477859
0.000693055834751585,0.0006690854589363948
0.0006930743113958,0.000668980164507141
0.000693049557528212,0.0006685670863616069
0.000693024219509405,0.0006671172630664964
0.0006930450146305999,0.0006669228733509508
0.000693246314942244,0.0006665016956339356
0.0006930670839651001,0.0006661939119176551
0.000693096945251066,0.000666193911917655
0.000693091958480768,0.0006659914226306284
0.0006931109161392979,0.0006650599719103061
0.000693055310936632,0.0006649546774810521
0.000692959605606928,0.0006644363049062642
0.000693113614390032,0.0006642338156192375
0.000693170532479235,0.0006637154430444495
0.0006931365927203759,0.0006623709141785929
0.0006930616810717,0.000662265619749339
0.000692995352725914,0.0006618525416038047
0.0006930107296982239,0.0006614475630297515
0.0006929271730263209,0.0006609210908834823
0.000692914936247724,0.0006605161123094292
0.000693016132686742,0.0006603055234509214
0.00069299667466986,0.000659997739734641
0.000692948396191896,0.0006597952504476144
0.000693059011794346,0.0006592768778728263
0.000693080236833755,0.0006590743885857998
0.000693044584712386,0.0006590662890143186
0.00069289238229726,0.000658863799727292
0.000693050056642188,0.0006587585052980382
0.0006930838436677401,0.0006587585052980382
0.00069288877622496,0.0006586532108687843
0.00069292270832271,0.0006586532108687843
0.0006929718887407051,0.000658345427152504
0.0006929998954332899,0.000658345427152504
0.0006928454750744401,0.000658345427152504
0.0006930413937796559,0.000658345427152504
0.000692915401015164,0.000658345427152504
0.0006930255863493001,0.000658345427152504
0.000692799475284829,0.000658345427152504
0.000692948396191896,0.000658345427152504
0.000692986329204176,0.000658345427152504
0.0006931203979810602,0.000658345427152504
0.0006928947431643259,0.000658345427152504
0.00069298048209,0.000658345427152504
0.0006929741289571519,0.000658345427152504
0.000693068506163616,0.000658345427152504
0.00069297503633121,0.000658345427152504
0.000693000755524196,0.0006587585052980382
0.000693084313593717,0.0006587585052980382
0.0006929894618903099,0.0006587585052980382
0.0006930111597753001,0.0006587585052980382
0.000693002565885924,0.0006590743885857998
0.000692955608844456,0.0006592768778728263
0.0006929894618903099,0.0006597952504476144
0.0006928269691656601,0.0006599977397346409
0.0006929380059568829,0.0006599977397346409
0.0006930133856259391,0.0006603055234509214
0.000692927137384176,0.0006605161123094292
0.000692937051971643,0.0006617553467460318
0.000692950235117224,0.0006621684248915661
0.000692929839700053,0.0006622656197493389
0.000692989935784181,0.0006659914226306284
0.0006929357669786879,0.0006677409300705383
0.0006930630481655749,0.0006691826537941676
0.000692918150298255,0.0006697091259404368
0.000692920817289711,0.0006706324770892781
0.000692951573583615,0.000670737771518532
0.0006929763205614781,0.0006722847896714153
0.0006929284571617199,0.0006727950626747222
0.0006930432042051279,0.0006756947092649432
0.000693046381025532,0.0006768286492722922
0.0006930071229912289,0.000677444216704853
0.000692961025405104,0.0006779625892796412
0.00069292674409176,0.0006789912348577362
0.0006930097790459341,0.0006793071181454978
0.000692865408260088,0.0006804410581528467
0.00069293894414805,0.0006811619200146614
0.000692900071104408,0.000681469703730942
0.000692951573583615,0.0006816802925894496
0.0006929642030191799,0.0006827170377390259
0.0006930580602845,0.000683016721883825
0.00069297503633121,0.0006835350944586133
0.000692979101900715,0.000683745683317121
0.0006931131839326301,0.0006841587614626551
0.0006930237900994,0.0006844665451789355
0.00069309458317813,0.0006857057796155385
0.000692985855500535,0.0006857057796155385
0.0006931289503092229,0.0006861188577610727
0.0006931091056500819,0.0006863213470480992
0.0006929984849361002,0.0006864266414773532
0.0006930522280445899,0.000686531935906607
0.0006931077244122579,0.0006868397196228875
0.00069296601328542,0.0006872527977684216
0.000693152415946796,0.0006874552870554482
0.000693035990791138,0.0006885973266342783
0.0006929813419901719,0.0006885973266342783
0.0006931894803730399,0.0006896340717838546
0.000693002565885924,0.0006908652066489763
0.0006930382166734,0.0006912782847945106
0.0006930977616504,0.0006920072462278062
0.0006932065797473,0.0006923150299440867
0.0006929614537360889,0.0006927281080896209
0.000692919101932935,0.0006939592429547429
0.0006930599126549551,0.0006960327332538952
0.000693007030587245,0.00069675359511571
0.0006931032095663501,0.0006968588895449638
0.0006929384342559961,0.0006973772621197518
0.0006931167484105819,0.000699442652847423
0.0006931158407789851,0.000699539847705196
0.000693161899977322,0.0007000582202799841
0.000693204783276166,0.0007011921602873329
0.0006931804552633199,0.0007041809021638456
0.000693168653771952,0.0007042861965930996
0.000693199836480732,0.0007056307254589561
0.0006931645199144001,0.0007075908217573738
